system:index,Ave_Wet,CLC_STATE,Den_ID,Fire_Cat,Prec_Tree,dist2build,used,.geo
000000000000000001a1,-0.402336,2110,FP061,U,6,839.5566301476454,0.0,"{""type"":""Point"",""coordinates"":[-80.56328918302468,25.556568034234388]}"
000000000000000001a2,-0.594145,2110,FP061,U,3,73.89092438399413,0.0,"{""type"":""Point"",""coordinates"":[-80.55281864777083,25.571073074451466]}"
000000000000000001aa,-0.355404,2110,FP061,U,83,383.20687246742284,0.0,"{""type"":""Point"",""coordinates"":[-80.56630903404175,25.57972897416118]}"
000000000000000001b5,-0.597438,2110,FP061,U,4,225.25118758478035,0.0,"{""type"":""Point"",""coordinates"":[-80.56168084112613,25.546347657109667]}"
000000000000000001b9,-0.232111,2110,FP061,U,54,93.69080483077354,0.0,"{""type"":""Point"",""coordinates"":[-80.54250102403581,25.62655624564518]}"
000000000000000001bb,-0.305405,2110,FP061,U,91,1025.4644476542232,0.0,"{""type"":""Point"",""coordinates"":[-80.57074707676605,25.583964543079183]}"
000000000000000001be,-0.402336,2110,FP061,U,6,748.033029718907,0.0,"{""type"":""Point"",""coordinates"":[-80.5585812145908,25.557566955055368]}"
000000000000000001d4,-0.576322,2110,FP061,U,6,200.99811456703944,0.0,"{""type"":""Point"",""coordinates"":[-80.54845670929105,25.577146863022683]}"
000000000000000001da,-0.597438,2110,FP061,U,3,276.17733851962885,0.0,"{""type"":""Point"",""coordinates"":[-80.5620841098156,25.54551063916119]}"
00000000000000000172,-0.167567,2120,FP061,U,0,68.16052729611373,0.0,"{""type"":""Point"",""coordinates"":[-80.58750417448441,25.596478486619823]}"
00000000000000000179,-0.167567,2120,FP061,U,3,382.9101011360821,0.0,"{""type"":""Point"",""coordinates"":[-80.5946892156527,25.598627745946157]}"
0000000000000000017a,-0.167567,2120,FP061,U,1,475.74544137448817,0.0,"{""type"":""Point"",""coordinates"":[-80.59518473550287,25.59239849223329]}"
0000000000000000017b,-0.249473,2120,FP061,U,3,551.4871607859116,0.0,"{""type"":""Point"",""coordinates"":[-80.58678499276704,25.58855146039288]}"
00000000000000000180,-0.251927,2120,FP061,U,3,265.15628431055364,0.0,"{""type"":""Point"",""coordinates"":[-80.58501641165341,25.591141800878447]}"
00000000000000000183,-0.206791,2120,FP061,U,1,107.26980076007692,0.0,"{""type"":""Point"",""coordinates"":[-80.55082302747263,25.61977773263887]}"
0000000000000000018c,-0.165006,2120,FP061,U,1,82.24495669734597,0.0,"{""type"":""Point"",""coordinates"":[-80.55764794872836,25.624585789277873]}"
00000000000000000191,-0.184205,2120,FP061,U,0,2728.1090676469275,0.0,"{""type"":""Point"",""coordinates"":[-80.59402751834703,25.56912228234097]}"
00000000000000000197,-0.118148,2120,FP061,U,1,640.8095185639155,0.0,"{""type"":""Point"",""coordinates"":[-80.56633478007329,25.62603724147628]}"
000000000000000001a4,-0.496292,2120,FP061,U,13,426.9334404218975,0.0,"{""type"":""Point"",""coordinates"":[-80.54286730555168,25.604360382080362]}"
000000000000000001a8,-0.15014,2120,FP061,U,1,3026.402111876714,0.0,"{""type"":""Point"",""coordinates"":[-80.60032838299949,25.567700746953776]}"
000000000000000001ab,-0.28655,2120,FP061,U,1,115.99317942344273,0.0,"{""type"":""Point"",""coordinates"":[-80.57349990744258,25.606326609171123]}"
000000000000000001ac,-0.167567,2120,FP061,U,0,575.0296150626345,0.0,"{""type"":""Point"",""coordinates"":[-80.59655243338538,25.595795498175974]}"
000000000000000001ae,-0.12192,2120,FP061,U,0,1119.7431087916152,0.0,"{""type"":""Point"",""coordinates"":[-80.59623827750917,25.584830513348855]}"
000000000000000001b0,-0.082296,2120,FP061,U,12,259.6805871451636,0.0,"{""type"":""Point"",""coordinates"":[-80.58714310245088,25.610937874335846]}"
000000000000000001b2,-0.247419,2120,FP061,U,20,87.27293099045339,0.0,"{""type"":""Point"",""coordinates"":[-80.58572035439413,25.606330369535723]}"
000000000000000001b6,-0.104268,2120,FP061,U,0,1374.9344049158726,0.0,"{""type"":""Point"",""coordinates"":[-80.60316048832087,25.58857887184488]}"
000000000000000001b7,-0.185617,2120,FP061,U,17,778.4973479694057,0.0,"{""type"":""Point"",""coordinates"":[-80.5991398048,25.601091920957167]}"
000000000000000001c0,-0.313378,2120,FP061,U,26,61.41558343369757,0.0,"{""type"":""Point"",""coordinates"":[-80.54028311424827,25.616961370238464]}"
000000000000000001c1,-0.29712,2120,FP061,U,5,826.7839525988164,0.0,"{""type"":""Point"",""coordinates"":[-80.57156351543435,25.57121431666244]}"
000000000000000001c3,-0.249473,2120,FP061,U,3,525.382793780012,0.0,"{""type"":""Point"",""coordinates"":[-80.58622556490553,25.588809862060447]}"
000000000000000001c5,-0.350364,2120,FP061,U,1,707.5818251684648,0.0,"{""type"":""Point"",""coordinates"":[-80.56178554908936,25.601751248506886]}"
000000000000000001c8,-0.295006,2120,FP061,U,2,229.05087602594412,0.0,"{""type"":""Point"",""coordinates"":[-80.57239651804376,25.592701207660845]}"
000000000000000001cc,-0.167567,2120,FP061,U,2,519.2457084978237,0.0,"{""type"":""Point"",""coordinates"":[-80.59588228043347,25.593695854032386]}"
000000000000000001cd,-0.295006,2120,FP061,U,1,39.72030843647322,0.0,"{""type"":""Point"",""coordinates"":[-80.57405218150586,25.596955408644508]}"
000000000000000001cf,-0.126612,2120,FP061,U,1,558.6534435087948,0.0,"{""type"":""Point"",""coordinates"":[-80.55389105709449,25.629702269111718]}"
000000000000000001d1,-0.300087,2120,FP061,U,0,939.0463568197606,0.0,"{""type"":""Point"",""coordinates"":[-80.57225079377304,25.575295374965506]}"
000000000000000001d3,-0.355778,2120,FP061,U,27,56.91233325795281,0.0,"{""type"":""Point"",""coordinates"":[-80.53996328471092,25.61397954654589]}"
000000000000000001d7,-0.15014,2120,FP061,U,1,3159.248594590849,0.0,"{""type"":""Point"",""coordinates"":[-80.59846003144108,25.564822361052514]}"
000000000000000001d8,-0.206791,2120,FP061,U,1,208.03885602770342,0.0,"{""type"":""Point"",""coordinates"":[-80.54698208479039,25.624857918918956]}"
000000000000000001d9,-0.496292,2120,FP061,U,1,310.0694781029683,0.0,"{""type"":""Point"",""coordinates"":[-80.54359956618875,25.60549672695534]}"
000000000000000001dc,-0.086367,2120,FP061,U,3,29.95262850557595,0.0,"{""type"":""Point"",""coordinates"":[-80.58019347441902,25.62330756429542]}"
000000000000000001e2,-0.167567,2120,FP061,U,0,35.07779455307222,0.0,"{""type"":""Point"",""coordinates"":[-80.5900682083493,25.599807200078075]}"
0000000000000000016b,-0.206791,7000,FP061,U,3,131.01212090498865,0.0,"{""type"":""Point"",""coordinates"":[-80.54695508535501,25.61759629630609]}"
000000000000000001ce,-0.25568,7000,FP061,U,2,90.06266594060712,0.0,"{""type"":""Point"",""coordinates"":[-80.54733185998992,25.609448394550643]}"
00000000000000000186,-0.97155,18331,FP061,U,12,0.0,0.0,"{""type"":""Point"",""coordinates"":[-80.5234415487288,25.583894297727568]}"
0000000000000000018b,-0.777721,18331,FP061,U,43,77.97930416841136,0.0,"{""type"":""Point"",""coordinates"":[-80.5282610648555,25.607716153651726]}"
0000000000000000018d,-1.019871,18331,FP061,U,10,74.49217732254483,0.0,"{""type"":""Point"",""coordinates"":[-80.51414661289483,25.607844744490812]}"
00000000000000000192,-0.954024,18331,FP061,U,32,0.0,0.0,"{""type"":""Point"",""coordinates"":[-80.5347365410937,25.587435929104988]}"
00000000000000000193,-0.783336,18331,FP061,U,7,527.7298539080317,0.0,"{""type"":""Point"",""coordinates"":[-80.53038507264495,25.60183307225193]}"
00000000000000000198,-1.2192,18331,FP061,U,4,228.9785610250923,0.0,"{""type"":""Point"",""coordinates"":[-80.51434120452564,25.60373052244997]}"
0000000000000000019d,-1.013642,18331,FP061,U,3,358.88421972441563,0.0,"{""type"":""Point"",""coordinates"":[-80.52093477599148,25.60520906446678]}"
000000000000000001a7,-0.813139,18331,FP061,U,3,38.60807288460705,0.0,"{""type"":""Point"",""coordinates"":[-80.54101327315796,25.559068349501285]}"
000000000000000001b1,-0.769557,18331,FP061,U,3,247.2731072164337,0.0,"{""type"":""Point"",""coordinates"":[-80.55647530930668,25.545704437600147]}"
000000000000000001db,-0.855621,18331,FP061,U,4,557.6399075940367,0.0,"{""type"":""Point"",""coordinates"":[-80.55004766683388,25.542878798940837]}"
000000000000000001e0,-0.783336,18331,FP061,U,7,528.4574450108104,0.0,"{""type"":""Point"",""coordinates"":[-80.53457541514196,25.603527384091457]}"
000000000000000001af,-1.305595,18332,FP061,U,66,265.197198923729,0.0,"{""type"":""Point"",""coordinates"":[-80.52166132209982,25.556751721854926]}"
0000000000000000017d,-1.232223,18334,FP061,U,29,71.0193566674986,0.0,"{""type"":""Point"",""coordinates"":[-80.52850955088398,25.563237645026334]}"
00000000000000000189,-0.987947,18334,FP061,U,57,140.0832949967689,0.0,"{""type"":""Point"",""coordinates"":[-80.51941592415444,25.595616155741283]}"
0000000000000000019b,-1.232223,18334,FP061,U,28,12.2454256056475,0.0,"{""type"":""Point"",""coordinates"":[-80.5323704410023,25.566701523926874]}"
0000000000000000019f,-1.106298,18334,FP061,U,25,36.63303604291728,0.0,"{""type"":""Point"",""coordinates"":[-80.51379015659863,25.577403340482597]}"
000000000000000001b8,-1.225296,18334,FP061,U,2,94.25906746139586,0.0,"{""type"":""Point"",""coordinates"":[-80.53246499414955,25.555074318473338]}"
000000000000000001cb,-1.2192,18334,FP061,U,45,15.383533688153237,0.0,"{""type"":""Point"",""coordinates"":[-80.51068560664159,25.604323462353552]}"
000000000000000001d0,-1.232223,18334,FP061,U,16,58.069599593891425,0.0,"{""type"":""Point"",""coordinates"":[-80.53020187469451,25.567730027282114]}"
000000000000000001dd,-1.193663,18334,FP061,U,11,15.389159461725646,0.0,"{""type"":""Point"",""coordinates"":[-80.52876202822407,25.57322537099264]}"
000000000000000001ad,-1.013642,1500,FP061,U,8,129.25860928874235,0.0,"{""type"":""Point"",""coordinates"":[-80.52330120304457,25.599353775996313]}"
0000000000000000045c,0.176878,2110,FP070,A,62,492.42806857657786,0.0,"{""type"":""Point"",""coordinates"":[-81.31593620313731,25.93711146303234]}"
00000000000000000cb0,0.587947,2110,FP070,A,28,1434.8427931193821,0.0,"{""type"":""Point"",""coordinates"":[-81.28601934532044,25.88185745768644]}"
00000000000000000cfc,0.330549,2220,FP070,A,75,354.1024960987523,0.0,"{""type"":""Point"",""coordinates"":[-81.25491394703101,25.880570739663195]}"
00000000000000000cf1,0.008213,2110,FP070,D,43,49.52690242883052,0.0,"{""type"":""Point"",""coordinates"":[-81.26312986700066,25.936679119023935]}"
00000000000000000ca9,0.173373,2120,FP070,D,31,2354.7477542483366,0.0,"{""type"":""Point"",""coordinates"":[-81.28612654568937,25.94682824943664]}"
00000000000000000caa,0.124968,2120,FP070,D,1,563.3351404496317,0.0,"{""type"":""Point"",""coordinates"":[-81.30424011107672,25.93255559907916]}"
00000000000000000cb3,0.140784,2120,FP070,D,2,711.5029272262117,0.0,"{""type"":""Point"",""coordinates"":[-81.30347129175628,25.92463252027832]}"
00000000000000000cb6,0.189296,2120,FP070,D,3,2326.666105798232,0.0,"{""type"":""Point"",""coordinates"":[-81.28694491857226,25.944926141697294]}"
00000000000000000cba,0.189296,2120,FP070,D,31,2271.740038292571,0.0,"{""type"":""Point"",""coordinates"":[-81.28727788594293,25.947301092524707]}"
00000000000000000cc6,0.173373,2120,FP070,D,0,2287.3643138997463,0.0,"{""type"":""Point"",""coordinates"":[-81.28545579950084,25.948281832979816]}"
00000000000000000ce2,0.189296,2120,FP070,D,37,2006.9318250807855,0.0,"{""type"":""Point"",""coordinates"":[-81.29025556954562,25.942472217610153]}"
00000000000000000ce9,0.210548,2120,FP070,D,1,780.3135999510748,0.0,"{""type"":""Point"",""coordinates"":[-81.30251047141263,25.942415767605596]}"
00000000000000000cf8,0.140784,2120,FP070,D,10,763.6026133479818,0.0,"{""type"":""Point"",""coordinates"":[-81.30291183002169,25.92488918143435]}"
00000000000000000d10,0.195072,2120,FP070,D,32,1353.2594734180832,0.0,"{""type"":""Point"",""coordinates"":[-81.29707010296886,25.95941934713596]}"
00000000000000000d16,0.176878,2120,FP070,D,4,372.62645240680854,0.0,"{""type"":""Point"",""coordinates"":[-81.30683136213422,25.935871509682134]}"
00000000000000000d03,0.008319,2211,FP070,D,72,138.34287881567852,0.0,"{""type"":""Point"",""coordinates"":[-81.26403243091093,25.94572274435131]}"
00000000000000000cbb,0.068786,2213,FP070,D,53,493.44901428613923,0.0,"{""type"":""Point"",""coordinates"":[-81.26759552970532,25.95603442844316]}"
00000000000000000cc4,0.109801,2213,FP070,D,88,1182.648302170425,0.0,"{""type"":""Point"",""coordinates"":[-81.27446863816013,25.96080863895715]}"
00000000000000000ccf,0.218678,2213,FP070,D,74,2055.875455746772,0.0,"{""type"":""Point"",""coordinates"":[-81.2831887286337,25.962217209441842]}"
00000000000000000cf9,0.213264,2213,FP070,D,55,2315.729453721122,0.0,"{""type"":""Point"",""coordinates"":[-81.28681286934297,25.951811190370332]}"
00000000000000000d04,0.109801,2220,FP070,D,49,813.7834268036859,0.0,"{""type"":""Point"",""coordinates"":[-81.27073189027483,25.96593891805984]}"
00000000000000000ca3,0.008116,2221,FP070,D,45,123.0680625692656,0.0,"{""type"":""Point"",""coordinates"":[-81.26370353637493,25.95386766046412]}"
00000000000000000cb8,0.140784,2221,FP070,D,79,843.0739399240838,0.0,"{""type"":""Point"",""coordinates"":[-81.3017132898258,25.92723143868068]}"
00000000000000000ce7,0.210548,2221,FP070,D,48,615.2004952474927,0.0,"{""type"":""Point"",""coordinates"":[-81.30396492477216,25.94701602575776]}"
00000000000000000d0c,0.044034,2221,FP070,D,44,114.25654360264518,0.0,"{""type"":""Point"",""coordinates"":[-81.26377426958517,25.961133312443174]}"
00000000000000000cd9,0.399288,1822,FP070,U,26,121.88849318897934,0.0,"{""type"":""Point"",""coordinates"":[-81.2797174876179,25.89276178729461]}"
00000000000000000cc9,0.558405,1840,FP070,U,19,3.266779643307955,0.0,"{""type"":""Point"",""coordinates"":[-81.31061755770529,25.90516868950119]}"
0000000000000000045b,0.237924,2110,FP070,U,66,883.864978254687,0.0,"{""type"":""Point"",""coordinates"":[-81.31989299988193,25.924579274439406]}"
00000000000000000ca6,-0.252984,2110,FP070,U,86,2493.354905048685,0.0,"{""type"":""Point"",""coordinates"":[-81.22579042043647,25.930973395699528]}"
00000000000000000cb5,-0.084707,2110,FP070,U,53,1680.0307871099378,0.0,"{""type"":""Point"",""coordinates"":[-81.24487976912275,25.899606541385992]}"
00000000000000000ccb,-0.100584,2110,FP070,U,31,1498.7763967081844,0.0,"{""type"":""Point"",""coordinates"":[-81.24699200584972,25.938186688379638]}"
00000000000000000cd0,-0.217909,2110,FP070,U,62,3099.8625804429603,0.0,"{""type"":""Point"",""coordinates"":[-81.23091412513045,25.94016300801039]}"
00000000000000000cd7,-0.217324,2110,FP070,U,39,1081.0588537209296,0.0,"{""type"":""Point"",""coordinates"":[-81.23020363818387,25.913839538526705]}"
00000000000000000ce4,-0.190461,2110,FP070,U,55,2199.5165104431667,0.0,"{""type"":""Point"",""coordinates"":[-81.23987322869068,25.93574683153587]}"
00000000000000000ce5,0.227321,2110,FP070,U,71,191.0945217749431,0.0,"{""type"":""Point"",""coordinates"":[-81.31292880742299,25.920860729296212]}"
00000000000000000ce6,-0.033733,2110,FP070,U,33,838.6768656106833,0.0,"{""type"":""Point"",""coordinates"":[-81.23797335204192,25.893150041693453]}"
00000000000000000cf2,0.159054,2110,FP070,U,73,447.6558231143617,0.0,"{""type"":""Point"",""coordinates"":[-81.30593392862875,25.91468560973415]}"
00000000000000000cf6,0.330452,2110,FP070,U,79,208.29622865415072,0.0,"{""type"":""Point"",""coordinates"":[-81.28810292634866,25.907371161328523]}"
00000000000000000d00,-0.217909,2110,FP070,U,36,3464.918476564228,0.0,"{""type"":""Point"",""coordinates"":[-81.2272517409737,25.940778392437633]}"
00000000000000000d01,0.205278,2110,FP070,U,42,160.83191266809536,0.0,"{""type"":""Point"",""coordinates"":[-81.31262505956066,25.92972735629567]}"
00000000000000000d06,0.330452,2110,FP070,U,71,63.38331670482816,0.0,"{""type"":""Point"",""coordinates"":[-81.28881661957288,25.911448640712777]}"
00000000000000000d11,-0.150145,2110,FP070,U,43,1651.9770723537124,0.0,"{""type"":""Point"",""coordinates"":[-81.24519279165192,25.909588138514586]}"
00000000000000000d15,0.330452,2110,FP070,U,74,395.382271958991,0.0,"{""type"":""Point"",""coordinates"":[-81.29497647275178,25.913135031747988]}"
0000000000000000045d,0.617783,2120,FP070,U,18,36.14566336905584,0.0,"{""type"":""Point"",""coordinates"":[-81.31503672473504,25.900847179246835]}"
00000000000000000cb1,0.176878,2120,FP070,U,17,38.78199900335791,0.0,"{""type"":""Point"",""coordinates"":[-81.31145827299893,25.934664866848912]}"
00000000000000000ccc,0.119088,2120,FP070,U,6,1750.2903794925462,0.0,"{""type"":""Point"",""coordinates"":[-81.29260582112458,25.928576873159717]}"
00000000000000000cce,-0.217995,2120,FP070,U,3,2215.527956200099,0.0,"{""type"":""Point"",""coordinates"":[-81.23047688607652,25.926918493556123]}"
00000000000000000cd5,-0.183556,2120,FP070,U,18,2432.964244282217,0.0,"{""type"":""Point"",""coordinates"":[-81.23754020350523,25.941613524080132]}"
00000000000000000ce1,0.097717,2120,FP070,U,30,790.7094778371142,0.0,"{""type"":""Point"",""coordinates"":[-81.28288471461835,25.915906783613913]}"
00000000000000000cea,0.140784,2120,FP070,U,72,998.119546369957,0.0,"{""type"":""Point"",""coordinates"":[-81.30040491833955,25.923419724465056]}"
00000000000000000cf0,0.130091,2120,FP070,U,33,936.0367286790648,0.0,"{""type"":""Point"",""coordinates"":[-81.28736068682032,25.92012479061385]}"
00000000000000000cf4,0.517687,2120,FP070,U,34,516.7495187024465,0.0,"{""type"":""Point"",""coordinates"":[-81.29182888229127,25.894871508727107]}"
00000000000000000cf7,0.517687,2120,FP070,U,3,291.4428050961999,0.0,"{""type"":""Point"",""coordinates"":[-81.29691482053366,25.889545160637578]}"
00000000000000000cfa,0.124968,2120,FP070,U,34,1590.4514246775084,0.0,"{""type"":""Point"",""coordinates"":[-81.27848068944311,25.93795477274628]}"
00000000000000000cfd,0.119088,2120,FP070,U,36,1876.3029947990283,0.0,"{""type"":""Point"",""coordinates"":[-81.2890672121204,25.928848430507717]}"
00000000000000000d02,0.124968,2120,FP070,U,25,1911.4738639960447,0.0,"{""type"":""Point"",""coordinates"":[-81.29075310015803,25.933098753821962]}"
00000000000000000d05,-0.150145,2120,FP070,U,44,1503.9329931741115,0.0,"{""type"":""Point"",""coordinates"":[-81.24660378401899,25.904090423560795]}"
00000000000000000d0a,-0.228621,2120,FP070,U,1,2852.6404395591676,0.0,"{""type"":""Point"",""coordinates"":[-81.23069210984404,25.933076840880407]}"
00000000000000000d13,0.417576,2120,FP070,U,30,498.7613592942364,0.0,"{""type"":""Point"",""coordinates"":[-81.29805849645629,25.91281496683141]}"
00000000000000000cb2,0.205278,2200,FP070,U,81,88.47947362905539,0.0,"{""type"":""Point"",""coordinates"":[-81.31191777049,25.92843798130805]}"
00000000000000000cc2,0.060112,2200,FP070,U,57,1124.9428133522154,0.0,"{""type"":""Point"",""coordinates"":[-81.27380706935446,25.929882102626593]}"
00000000000000000ce3,0.176878,2200,FP070,U,80,215.51553895740844,0.0,"{""type"":""Point"",""coordinates"":[-81.31330972450232,25.931828070361814]}"
00000000000000000d09,0.023354,2200,FP070,U,76,265.12517260919213,0.0,"{""type"":""Point"",""coordinates"":[-81.26496658545878,25.91341710227231]}"
00000000000000000d0f,0.494475,2200,FP070,U,76,990.4840106899942,0.0,"{""type"":""Point"",""coordinates"":[-81.2663567126886,25.879142734276616]}"
00000000000000000cbc,0.253108,2210,FP070,U,89,62.5244700348535,0.0,"{""type"":""Point"",""coordinates"":[-81.27752813393242,25.893173883744623]}"
